doc_id,CASEID,Freedom.and.Rights,E.plurabus.Unum,representation.of.the.people,popular.will.and.equality,National.identity.and.heritage,Not.a.democracy.a.Republic,flawed.democracy,Institution.and.constitution,unclassified.other,Don.t.know,nothing.disaffected,Nothing.more.to.add,NA.
5905,191084827,0,0,0,1,0,0,0,0,0,0,0,0,0
5909,193480239,0,0,0,0,0,0,0,1,0,0,0,0,0
5910,194786311,1,0,0,0,0,0,0,0,0,0,0,0,0
5911,198495763,1,0,0,1,0,0,0,0,0,0,0,0,0
5912,198624733,0,0,0,0,0,0,0,0,0,0,0,1,0
5913,198952785,1,0,0,0,0,0,0,0,0,0,0,0,0
5914,200320385,0,0,0,0,0,0,0,0,1,0,0,0,0
5919,202539675,1,0,0,0,1,0,0,0,0,0,0,0,0
5923,204318717,0,0,0,0,0,0,0,0,1,0,0,0,0
5929,206758557,0,0,0,0,0,0,0,0,0,0,1,0,0
5933,208411341,0,0,0,1,0,0,0,0,0,0,0,0,0
5937,208707445,1,0,0,0,0,0,0,0,0,0,0,0,0
5938,209100117,0,0,0,1,0,0,0,0,0,0,0,0,0
5939,209255107,0,0,0,1,0,0,0,0,0,0,0,0,0
5940,209599573,0,0,0,1,0,0,0,0,0,0,0,0,0
5941,209801185,0,0,0,0,0,0,0,0,1,0,0,0,0
5943,209950379,0,0,0,1,0,0,0,0,0,0,0,0,0
5950,210494409,0,0,0,0,0,0,0,0,1,0,0,0,0
5951,210577581,0,0,0,0,0,0,0,1,0,0,0,0,0
5953,210774463,0,0,0,0,0,0,0,0,1,0,0,0,0
5955,211121757,1,0,0,0,0,0,0,1,0,0,0,0,0
5958,211529141,0,1,0,0,0,0,0,0,0,0,0,0,0
5969,213018199,1,0,0,0,0,0,0,0,0,0,0,0,0
5971,213251745,1,0,0,0,0,0,0,0,0,0,0,0,0
5973,213496395,0,0,0,0,1,0,0,0,0,0,0,0,0
5974,213564473,1,0,0,1,0,0,0,0,0,0,0,0,0
5975,213619263,0,0,0,0,0,0,0,1,0,0,0,0,0
5977,213673151,0,0,0,0,0,0,0,0,1,0,0,0,0
5982,214141279,0,0,0,1,0,0,0,0,0,0,0,0,0
5983,214158925,1,0,0,0,0,0,0,0,0,0,0,0,0
5985,214328571,1,0,0,0,0,0,0,0,0,0,0,0,0
5988,214953373,0,0,0,0,0,0,0,0,1,0,0,0,0
5993,215191569,0,0,0,0,0,0,0,0,0,0,0,1,0
5995,215532191,1,0,0,1,0,0,0,0,0,0,0,0,0
5998,51448470,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,202530321,1,0,0,0,0,0,0,0,0,0,0,0,0
6004,68835795,0,0,0,1,0,0,0,0,0,0,0,0,0
6007,221702635,0,0,0,0,0,0,0,0,1,0,0,0,0
6009,197194969,1,0,0,0,0,0,0,0,0,0,0,0,0
6011,177500613,0,0,0,0,0,0,1,0,0,0,0,0,0
6016,210272261,1,0,0,1,0,0,0,0,0,0,0,0,0
6017,205091745,0,0,0,0,0,1,0,0,0,0,0,0,0
6027,167665403,0,0,0,0,0,0,1,0,0,0,0,0,0
6028,187129871,0,0,0,0,0,0,0,0,1,0,0,0,0
6031,222104515,0,0,0,0,0,0,0,0,0,1,0,0,0
6032,180470009,0,0,0,1,0,0,0,0,0,0,0,0,0
6035,217642693,0,0,1,1,0,0,0,0,0,0,0,0,0
6036,210506807,0,0,0,0,0,0,0,0,1,0,0,0,0
6043,44297729,0,0,0,1,0,0,0,0,0,0,0,0,0
6045,229532501,0,0,0,0,0,0,0,0,1,0,0,0,0
6046,42809476,0,0,0,1,0,0,0,0,0,0,0,0,0
6047,217652069,0,0,0,0,0,0,0,0,1,0,0,0,0
6049,42870111,0,0,0,0,0,0,0,0,0,0,1,0,0
6054,218874427,0,0,0,1,0,0,0,0,0,0,0,0,0
6056,226956057,0,0,0,0,0,0,0,0,0,0,1,0,0
6060,133672045,1,0,0,0,0,0,0,0,0,0,0,0,0
6061,69553171,0,0,0,1,0,0,0,0,0,0,0,0,0
6062,211190033,0,0,0,0,0,0,0,0,1,0,0,0,0
6068,215813719,0,0,1,1,0,0,0,0,0,0,0,0,0
6071,73804025,1,0,0,1,0,0,0,0,0,0,0,0,0
6072,58231331,0,0,0,0,0,0,1,0,0,0,0,0,0
6073,157767819,0,0,0,1,0,0,0,0,0,0,0,0,0
6077,154484649,0,0,0,0,0,0,0,0,1,0,0,0,0
6078,69255590,0,0,1,1,0,0,0,0,0,0,0,0,0
6083,206540339,0,0,1,1,0,0,0,0,0,0,0,0,0
6084,42193276,0,0,0,1,0,0,0,0,0,0,0,0,0
6089,222304845,0,0,0,0,0,0,1,0,0,0,0,0,0
6093,225361343,0,0,0,1,0,0,0,0,0,0,0,0,0
6096,58341555,0,0,0,1,0,0,0,0,0,0,0,0,0
6099,15509439,1,0,0,0,0,0,1,0,0,0,0,0,0
6104,222663541,1,0,0,0,0,0,1,0,0,0,0,0,0
6105,230696941,1,0,0,0,0,0,0,0,0,0,0,0,0
6106,220939427,0,0,0,0,0,0,0,0,0,0,0,1,0
6115,220625497,1,0,0,0,0,0,1,0,0,0,0,0,0
6118,15449766,0,0,0,1,0,0,0,0,0,0,0,0,0
6119,216557235,0,0,1,1,0,0,0,0,0,0,0,0,0
6124,152603577,0,0,1,1,0,0,1,0,0,0,0,0,0
6127,225745879,0,0,0,0,0,0,0,0,1,0,0,0,0
6128,216834651,0,0,0,0,0,0,0,0,1,0,0,0,0
6135,221643765,0,0,0,0,0,1,0,0,0,0,0,0,0
6139,142603145,1,0,0,0,0,0,0,0,0,0,0,0,0
6141,17321904,0,0,0,0,0,0,0,0,1,0,0,0,0
6142,217326851,0,0,0,0,0,0,0,0,1,0,0,0,0
6143,226445979,0,0,0,0,0,1,0,0,0,0,0,0,0
6147,56917704,0,0,0,1,0,0,0,0,0,0,0,0,0
6148,11054188,1,0,0,0,0,0,0,0,0,0,0,0,0
6152,230864431,0,0,0,1,0,0,0,0,0,0,0,0,0
6154,222849021,1,0,0,0,0,0,0,0,0,0,0,0,0
6159,2263198,0,0,0,1,0,0,0,0,0,0,0,0,0
6160,152018963,1,0,0,0,0,0,0,0,0,0,0,0,0
6166,213804453,0,0,0,1,0,0,0,0,0,0,0,0,0
6167,146082425,0,0,0,1,0,0,0,0,0,0,0,0,0
6171,219226209,0,0,1,1,0,0,0,0,0,0,0,0,0
6173,56170593,1,0,0,0,0,0,1,0,0,0,0,0,0
6178,188179859,1,0,0,0,0,0,0,0,0,0,0,0,0
6182,229307927,0,0,0,1,0,0,0,0,0,0,0,0,0
6183,217418787,0,0,0,0,0,0,1,0,0,0,0,0,0
6194,188244601,0,0,0,1,0,0,0,0,0,0,0,0,0
6195,200708595,0,0,0,1,0,0,0,0,0,0,0,0,0
6202,50766571,0,0,0,0,0,1,0,0,0,0,0,0,0
6205,114304263,0,0,0,0,0,0,1,0,0,0,0,0,0
6210,14176288,0,0,1,1,0,0,0,0,0,0,0,0,0
6212,200359677,0,1,0,0,0,0,0,0,0,0,0,0,0
6214,229735783,0,0,0,1,0,0,0,0,0,0,0,0,0
6215,20853403,0,0,0,0,0,1,0,0,0,0,0,0,0
6217,179765509,1,0,0,0,1,0,0,0,0,0,0,0,0
6219,146768733,0,0,0,0,0,0,0,0,1,0,0,0,0
6221,229043231,0,0,0,1,0,0,0,0,0,0,0,0,0
6222,48516248,1,0,0,0,0,0,0,0,0,0,0,0,0
6224,52148743,0,0,0,1,0,0,0,0,0,0,0,0,0
6225,222006799,0,0,1,1,0,0,0,0,0,0,0,0,0
6227,217324989,0,0,0,1,0,0,0,0,0,0,0,0,0
6228,168221605,0,0,0,1,0,0,0,0,0,0,0,0,0
6231,49821224,1,0,1,1,0,0,0,0,0,0,0,0,0
6234,199860625,0,0,0,1,0,0,0,0,0,0,0,0,0
6243,231275159,1,0,1,1,0,0,0,0,0,0,0,0,0
6245,217636351,0,0,1,0,0,0,0,0,0,0,0,0,0
6246,225708813,0,0,1,0,0,0,0,0,0,0,0,0,0
6250,218293971,1,0,0,0,0,0,0,0,0,0,0,0,0
6252,162667657,1,0,1,1,0,0,0,0,0,0,0,0,0
6253,67259505,1,0,0,0,0,0,0,0,0,0,0,0,0
6255,229437927,0,0,0,0,0,0,0,0,1,0,0,0,0
6256,145016901,0,0,0,1,0,0,0,0,0,0,0,0,0
6257,207673007,0,0,0,0,0,0,0,0,1,0,0,0,0
6259,161290377,1,0,1,1,0,0,0,0,0,0,0,0,0
6260,219286541,1,0,0,0,0,0,1,0,0,0,0,0,0
6266,221754569,1,0,0,0,0,0,0,0,0,0,0,0,0
6269,22387913,0,0,0,1,0,0,0,0,0,0,0,0,0
6271,219116283,0,0,0,1,0,0,0,0,0,0,0,0,0
6273,148458363,0,0,0,1,0,0,0,0,0,0,0,0,0
6275,229940047,0,0,0,0,0,0,0,0,1,0,0,0,0
6280,67197882,0,0,0,0,0,0,1,0,0,0,0,0,0
6281,218085995,1,0,0,0,0,0,0,0,0,0,0,0,0
6285,211860241,1,0,0,0,0,0,0,0,0,0,0,0,0
6287,44306813,0,0,0,1,0,0,0,0,0,0,0,0,0
6294,60589888,0,0,0,0,0,0,0,0,1,0,0,0,0
6295,200305391,0,0,0,1,0,0,0,0,0,0,0,0,0
6299,116948905,0,0,0,1,0,0,0,0,0,0,0,0,0
6300,221331075,0,0,1,0,0,0,0,0,0,0,0,0,0
6304,45073127,0,0,1,1,0,0,0,0,0,0,0,0,0
6308,226027631,0,0,1,1,0,0,0,0,0,0,0,0,0
6316,73509333,1,0,0,0,0,0,0,0,0,0,0,0,0
6317,226784801,0,0,0,1,0,0,0,0,0,0,0,0,0
6319,217525177,0,0,0,1,0,0,0,0,0,0,0,0,0
6320,137824591,1,0,0,0,0,0,0,0,0,0,0,0,0
6323,52083203,1,0,0,0,0,0,0,0,0,0,0,0,0
6324,18216770,0,1,0,0,0,0,0,0,0,0,0,0,0
6325,68974621,0,0,0,0,0,1,0,0,0,0,0,0,0
6326,190926647,0,0,0,0,0,0,0,0,0,0,1,0,0
6327,11289677,0,0,0,0,0,1,0,0,0,0,0,0,0
6331,217135235,1,0,0,1,0,0,0,0,0,0,0,0,0
6332,163680097,0,0,0,0,0,0,1,0,0,0,0,0,0
6333,224813653,0,0,0,1,0,0,0,0,0,0,0,0,0
6337,70060281,0,0,0,0,0,0,1,0,0,0,0,0,0
6343,220981363,1,0,0,0,0,0,0,0,0,0,0,0,0
6348,22673437,0,0,0,1,0,0,0,0,0,0,0,0,0
6350,101884253,1,0,0,0,0,0,0,0,0,0,0,0,0
6353,47365012,0,0,0,0,0,1,0,0,0,0,0,0,0
6354,18944647,1,0,0,1,0,0,0,0,0,0,0,0,0
6356,146029083,0,0,0,1,0,0,0,0,0,0,0,0,0
6358,130429349,1,0,0,0,0,0,0,0,0,0,0,0,0
6359,226678407,1,0,0,0,0,0,0,0,0,0,0,0,0
6362,44539947,1,0,0,1,0,0,0,0,0,0,0,0,0
6364,214205365,0,0,0,0,0,0,0,0,1,0,0,0,0
6366,74270971,0,0,0,1,0,0,0,0,0,0,0,0,0
6369,64648828,0,0,1,0,0,0,0,0,0,0,0,0,0
6370,17938183,0,0,0,1,0,1,0,0,0,0,0,0,0
6371,211738325,0,0,0,0,0,0,0,0,1,0,0,0,0
6372,215599281,0,0,0,1,0,0,0,0,0,0,0,0,0
6373,162356929,0,0,0,1,0,0,0,0,0,0,0,0,0
6376,217408331,0,0,1,0,0,0,0,0,0,0,0,0,0
6377,134614625,1,0,0,0,0,0,0,0,0,0,0,0,0
6379,12261146,0,0,0,0,0,0,0,0,1,0,0,0,0
6389,215963691,0,0,0,1,0,0,0,0,0,0,0,0,0
6395,226749875,1,0,0,0,0,0,0,0,0,0,0,0,0
6397,52697540,0,0,0,0,0,1,0,0,0,0,0,0,0
6398,201550209,1,0,0,1,0,0,0,0,0,0,0,0,0
6403,69591642,1,0,0,0,0,0,0,0,0,0,0,0,0
6405,217337957,0,0,1,0,0,0,0,0,0,0,0,0,0
6409,41619715,0,1,0,0,0,0,0,0,0,0,0,0,0
6410,2370262,0,0,1,1,0,0,0,0,0,0,0,0,0
6411,210549709,0,0,0,0,0,0,1,0,0,0,0,0,0
6412,221119393,0,0,0,1,0,0,0,0,0,0,0,0,0
6413,225799287,0,0,1,1,0,0,0,0,0,0,0,0,0
6417,224517955,0,0,0,1,0,0,0,0,0,0,0,0,0
6418,221995035,1,0,0,0,0,0,0,0,0,0,0,0,0
6420,229548169,0,0,1,1,0,0,0,0,0,0,0,0,0
6426,218014123,1,0,0,0,0,0,0,0,0,0,0,0,0
6429,201613377,0,0,0,0,0,0,0,0,1,0,0,0,0
6431,223818795,0,1,0,0,0,0,0,0,0,0,0,0,0
6432,223972023,0,0,0,0,0,1,0,1,0,0,0,0,0
6436,198415699,0,0,1,1,0,0,0,0,0,0,0,0,0
6437,50099234,0,0,0,0,0,0,0,0,1,0,0,0,0
6438,216384889,0,0,0,0,0,0,1,0,0,0,0,0,0
6439,222916355,1,0,0,0,0,0,0,0,0,0,0,0,0
6440,22104542,1,0,0,0,0,0,0,0,0,0,0,0,0
6447,69648042,0,0,0,1,0,0,0,0,0,0,0,0,0
6448,11223366,0,0,0,0,0,1,0,0,0,0,0,0,0
6453,228700941,0,0,0,0,0,0,1,0,0,0,0,0,0
6454,224812735,0,0,0,1,0,0,0,0,0,0,0,0,0
6455,120593077,0,0,0,0,0,0,1,0,0,0,0,0,0
6458,115493399,1,0,0,0,0,0,0,0,0,0,0,0,0
6459,44270212,1,0,0,0,0,0,0,0,0,0,0,0,0
6461,57070882,1,0,0,0,0,0,0,0,0,0,0,0,0
6467,69530091,0,0,0,0,0,1,0,0,0,0,0,0,0
6468,43237007,1,0,0,0,0,0,0,0,0,0,0,0,0
6477,133648719,1,0,0,0,0,0,0,0,0,0,0,0,0
6482,215911685,0,0,0,1,0,0,0,0,0,0,0,0,0
6483,134077403,1,0,0,0,0,0,0,0,0,0,0,0,0
6484,226189569,1,0,0,1,0,0,0,0,0,0,0,0,0
6488,19048020,0,0,0,0,0,0,1,0,0,0,0,0,0
6492,20308488,0,0,0,0,0,1,0,0,0,0,0,0,0
6497,204519731,1,0,0,1,0,0,0,0,0,0,0,0,0
6499,68352910,1,0,0,0,0,0,0,0,0,0,0,0,0
6506,12175113,1,0,0,1,0,0,0,0,0,0,0,0,0
6509,205470191,0,0,0,1,0,0,0,0,0,0,0,0,0
6511,191943623,0,0,0,0,0,0,1,0,0,0,0,0,0
6513,156461075,0,0,0,1,0,0,0,0,0,0,0,0,0
6520,196094195,1,0,0,0,0,0,0,0,0,0,0,0,0
6522,46718539,1,0,0,0,0,0,0,0,0,0,0,0,0
6526,227433441,0,0,1,1,0,0,0,0,0,0,0,0,0
6528,210141065,1,0,0,0,0,0,0,0,0,0,0,0,0
6532,2183403,0,0,1,0,0,0,0,0,0,0,0,0,0
6535,46704950,1,0,0,0,0,0,0,0,0,0,0,0,0
6536,199465553,0,0,0,0,0,0,0,0,1,0,0,0,0
6537,60325497,1,0,1,0,0,0,0,0,0,0,0,0,0
6538,201289769,0,0,0,0,0,0,0,1,0,0,0,0,0
6540,231152985,1,0,0,1,0,0,1,0,0,0,0,0,0
6543,215996435,1,0,0,1,0,0,0,0,0,0,0,0,0
6544,189310663,0,0,0,0,0,0,0,0,0,0,1,0,0
6546,12285374,0,0,0,0,0,0,0,1,0,0,0,0,0
6549,63734714,0,0,0,1,0,0,0,0,0,0,0,0,0
6551,216819311,0,0,0,0,0,0,0,0,0,1,0,0,0
6552,217116745,1,0,0,0,0,0,0,0,0,0,0,0,0
6555,229314329,0,0,0,1,0,0,0,0,0,0,0,0,0
6557,223499709,1,0,0,0,0,0,0,0,0,0,0,0,0
6558,186032151,0,0,0,0,0,0,0,0,1,0,0,0,0
6561,148449501,1,0,0,0,0,0,0,1,0,0,0,0,0
6562,224459559,0,0,0,1,0,0,0,0,0,0,0,0,0
6564,227028249,0,0,0,1,0,0,0,0,0,0,0,0,0
6566,150972313,0,0,0,1,0,0,1,0,0,0,0,0,0
6567,199184337,0,0,1,1,0,0,0,0,0,0,0,0,0
6569,224761053,1,0,0,0,0,0,0,0,0,0,0,0,0
6575,42148920,0,0,0,1,0,0,0,0,0,0,0,0,0
6579,161342899,1,0,0,0,0,0,0,0,0,0,0,0,0
6582,229952367,0,0,0,0,0,0,0,0,1,0,0,0,0
6584,196846575,1,0,0,0,0,0,0,0,0,0,0,0,0
6589,47049096,0,0,0,1,0,0,0,0,0,0,0,0,0
6590,197124457,0,0,0,1,0,0,0,0,0,0,0,0,0
6591,217054181,0,0,1,0,0,0,0,0,0,0,0,0,0
6598,219115783,0,0,0,1,0,0,0,0,0,0,0,0,0
6607,230577723,0,0,0,0,0,0,0,0,1,0,0,0,0
6610,16129615,1,0,0,0,0,0,0,0,0,0,0,0,0
6612,66069105,0,0,0,0,0,0,0,1,0,0,0,0,0
6614,163468803,1,0,0,0,0,0,0,1,0,0,0,0,0
6616,146356597,0,0,0,1,0,0,0,0,0,0,0,0,0
6619,74012733,0,0,0,0,0,0,0,0,1,0,0,0,0
6620,220640881,0,0,0,0,0,0,0,0,1,0,0,0,0
6622,12372314,0,0,1,1,0,0,0,0,0,0,0,0,0
6628,231081413,0,0,0,1,0,0,0,0,0,0,0,0,0
6629,226964631,0,0,0,0,0,0,1,0,0,0,0,0,0
6631,221414777,0,0,0,1,0,0,0,1,0,0,0,0,0
6634,146319319,0,0,0,1,0,0,0,0,0,0,0,0,0
6642,74604115,1,0,0,0,0,0,0,0,0,0,0,0,0
6643,14893851,0,0,0,1,0,0,0,0,0,0,0,0,0
6649,53413981,1,0,0,0,0,0,0,0,0,0,0,0,0
6652,229443487,1,0,0,1,0,0,0,0,0,0,0,0,0
6655,68418686,1,0,0,1,0,0,0,0,0,0,0,0,0
6660,163449555,0,0,0,0,0,0,0,1,0,0,0,0,0
6662,105051151,1,0,0,0,0,0,0,0,0,0,0,0,0
6663,66437419,0,0,0,1,0,0,0,0,0,0,0,0,0
6667,217575837,0,0,0,0,0,0,0,0,1,0,0,0,0
6668,183071157,1,0,0,1,0,0,0,0,0,0,0,0,0
6671,11039969,0,0,0,1,0,0,0,0,0,0,0,0,0
6672,42519129,1,0,0,0,0,0,0,0,0,0,0,0,0
6676,153557203,0,0,0,1,0,0,1,0,0,0,0,0,0
6678,211156295,0,0,1,1,0,0,0,0,0,0,0,0,0
6682,226222049,0,0,0,0,0,0,0,0,1,0,0,0,0
6683,57264603,0,0,1,1,0,0,0,0,0,0,0,0,0
6689,11147100,1,0,0,0,0,0,0,0,0,0,0,0,0
6691,228872973,1,0,0,1,0,0,0,0,0,0,0,0,0
6692,202040107,0,0,0,1,0,0,0,0,0,0,0,0,0
6695,213386887,1,0,0,0,0,0,0,0,0,0,0,0,0
6696,55974398,1,0,0,0,0,0,0,0,0,0,0,0,0
6697,57838384,0,0,0,1,0,0,0,1,0,0,0,0,0
6698,177652745,0,1,0,0,0,0,0,0,0,0,0,0,0
6703,142451685,0,0,1,1,0,0,0,0,0,0,0,0,0
6711,53937499,0,0,1,0,0,1,0,0,0,0,0,0,0
6712,228210341,0,0,0,0,0,0,0,0,0,0,1,0,0
6715,219017263,0,0,0,1,0,0,0,0,0,0,0,0,0
6717,70808359,0,0,0,0,1,0,0,0,0,0,0,0,0
6719,202614979,0,0,0,1,0,0,1,0,0,0,0,0,0
6726,68645833,1,0,0,0,0,0,0,0,0,0,0,0,0
6735,68797496,1,0,0,0,0,0,0,0,0,0,0,0,0
6737,227795701,0,0,0,0,0,0,0,0,1,0,0,0,0
6740,219674317,1,0,0,0,0,0,0,0,0,0,0,0,0
6741,68464276,1,0,0,0,0,0,0,1,0,0,0,0,0
6745,61653786,1,0,0,0,0,0,0,0,0,0,0,0,0
6746,14057558,0,0,0,1,0,0,0,0,0,0,0,0,0
6747,202536345,0,0,0,0,0,0,1,0,0,0,0,0,0
6749,145875283,1,0,0,0,0,0,0,0,0,0,0,0,0
6750,46817161,1,0,0,0,0,0,0,0,0,0,0,0,0
6753,68765124,0,0,0,1,0,0,0,0,0,0,0,0,0
6754,182798105,0,0,0,1,0,0,1,0,0,0,0,0,0
6758,216956491,0,0,0,0,0,0,0,0,1,0,0,0,0
6759,134525281,0,0,0,0,0,0,0,1,0,0,0,0,0
6764,68682136,1,0,0,1,0,0,0,0,0,0,0,0,0
6766,104910939,0,0,0,0,0,0,0,0,1,0,0,0,0
6770,11317132,0,0,0,1,0,0,1,0,0,0,0,0,0
6777,195425633,1,0,0,0,0,0,0,0,0,0,0,0,0
6782,224177637,0,0,1,1,0,0,0,0,0,0,0,0,0
6785,214210815,0,0,1,1,0,0,0,0,0,0,0,0,0
6790,68737777,0,0,0,1,0,1,0,0,0,0,0,0,0
6791,221368841,0,0,0,1,0,0,0,0,0,0,0,0,0
6794,157593553,0,0,0,1,0,0,0,0,0,0,0,0,0
6797,224589335,0,0,0,1,0,0,0,0,0,0,0,0,0
6800,118603173,0,0,0,1,0,0,1,0,0,0,0,0,0
6807,11193434,0,0,0,0,0,0,1,0,0,0,1,0,0
6809,226056859,1,0,0,0,0,0,0,0,0,0,0,0,0
6811,180217269,0,0,0,1,0,0,0,0,0,0,0,0,0
6812,218918809,0,0,0,1,0,0,0,0,0,0,0,0,0
6813,226492587,0,0,0,0,0,0,0,1,0,0,0,0,0
6819,186620645,1,0,0,1,0,0,1,0,0,0,0,0,0
6824,226621459,1,0,0,1,0,0,0,0,0,0,0,0,0
6826,214285911,0,0,1,1,0,0,0,0,0,0,0,0,0
6828,217348249,1,0,0,1,0,0,0,0,0,0,0,0,0
6833,178096139,0,0,0,1,0,0,0,0,0,0,0,0,0
6834,20147600,0,0,1,1,0,0,0,0,0,0,0,0,0
6835,206817385,1,0,0,0,0,0,0,0,0,0,0,0,0
6837,201659627,1,0,0,0,0,0,0,0,0,0,0,0,0
6840,68682514,0,0,0,1,0,0,0,0,0,0,0,0,0
6844,68941006,0,0,1,1,0,0,0,0,0,0,0,0,0
6848,57019902,1,0,0,0,0,0,0,0,0,0,0,0,0
6850,225710051,0,0,0,1,0,0,0,0,0,0,0,0,0
6851,102193401,1,0,0,0,0,0,0,0,0,0,0,0,0
6853,223593999,0,0,0,1,0,0,1,0,0,0,0,0,0
6858,231094063,0,0,0,1,0,0,0,0,0,0,0,0,0
6859,230685155,0,0,1,1,0,0,0,0,0,0,0,0,0
6861,227792061,0,0,0,0,0,0,0,0,0,0,1,0,0
6867,204317009,0,0,1,1,0,0,0,0,0,0,0,0,0
6868,21188351,0,0,0,0,0,0,0,0,1,0,0,0,0
6869,67995062,0,0,1,1,0,0,0,0,0,0,0,0,0
6870,225152125,1,0,1,1,0,0,0,0,0,0,0,0,0
6875,158607655,0,0,1,1,0,1,0,0,0,0,0,0,0
6880,221664581,1,0,0,1,0,0,0,0,0,0,0,0,0
6881,63355721,0,0,0,0,0,0,0,0,1,0,0,0,0
6883,157687463,0,0,1,1,0,0,0,1,0,0,0,0,0
6886,206451807,0,0,0,0,0,0,0,0,1,0,0,0,0
6887,223369093,0,0,0,1,0,0,0,0,0,0,0,0,0
6891,17410102,0,0,0,1,0,0,0,0,0,0,0,0,0
6893,216886447,0,0,0,1,0,0,0,0,0,0,0,0,0
6895,59956524,1,0,0,0,0,0,0,0,0,0,0,0,0
6899,224991163,0,0,0,1,0,0,0,0,0,0,0,0,0
6900,214818981,1,0,0,1,0,0,0,0,0,0,0,0,0
6901,209234105,1,0,0,1,0,0,0,0,0,0,0,0,0
6902,219289961,1,0,0,1,0,0,0,0,0,0,0,0,0
6905,74289131,0,0,0,1,0,0,0,0,0,0,0,0,0
6909,218527201,0,0,0,1,0,0,0,0,0,0,0,0,0
6910,22068095,1,1,0,0,0,0,0,0,0,0,0,0,0
6911,62574922,0,0,0,1,0,0,0,0,0,0,0,0,0
6915,221138441,1,0,0,1,0,0,0,0,0,0,0,0,0
6916,113190857,1,0,0,0,0,0,0,0,0,0,0,0,0
6917,68802272,1,0,0,0,0,0,0,0,0,0,0,0,0
6919,134058585,1,0,0,0,0,0,0,0,0,0,0,0,0
6920,223373123,0,0,0,0,0,0,0,0,1,0,0,0,0
6927,228137101,0,0,0,1,0,0,0,0,0,0,0,0,0
6929,227426465,0,0,0,1,0,0,0,0,0,0,0,0,0
6935,11337964,0,0,0,1,0,0,1,0,0,0,0,0,0
6936,210358665,0,0,0,1,0,0,0,0,0,0,0,0,0
6937,217239923,0,0,1,1,0,0,0,0,0,0,0,0,0
6938,187093757,0,0,0,1,0,0,0,0,0,0,0,0,0
6941,156620331,0,0,0,1,0,0,0,0,0,0,0,0,0
6945,74504955,0,0,0,1,0,0,0,0,0,0,0,0,0
6949,42515146,1,0,0,0,0,0,0,0,0,0,0,0,0
6955,64952341,0,0,0,1,0,0,0,0,0,0,0,0,0
6956,226733223,1,0,0,1,0,0,0,0,0,0,0,0,0
6958,221313413,1,0,0,0,0,0,0,0,0,0,0,0,0
6959,106620929,1,0,0,0,0,0,0,0,0,0,0,0,0
6960,201231895,1,0,0,0,0,0,0,0,0,0,0,0,0
6962,219097049,0,0,0,1,0,0,0,0,0,0,0,0,0
6964,165523251,1,0,0,1,0,0,0,1,0,0,0,0,0
6968,69729752,1,0,0,0,0,0,1,0,0,0,0,0,0
6971,55733302,0,0,0,1,0,0,0,0,0,0,0,0,0
6974,139109977,0,0,0,1,0,0,0,0,0,0,0,0,0
6976,225095857,1,0,0,0,0,0,0,0,0,0,0,0,0
6977,113946725,0,0,0,1,0,0,0,0,0,0,0,0,0
6978,213736419,0,0,0,0,0,0,0,1,0,0,0,0,0
6979,200814431,0,0,0,0,0,1,0,0,0,0,0,0,0
6985,177620359,0,0,0,1,0,0,0,1,0,0,0,0,0
6988,65453014,0,0,0,0,0,1,0,0,0,0,0,0,0
6989,42512280,0,0,0,1,0,0,0,0,0,0,0,0,0
6993,227418057,0,0,0,0,0,0,0,0,0,0,1,0,0
6994,222222337,1,0,0,0,0,0,0,0,0,0,0,0,0
6997,195647549,0,0,0,1,0,0,0,0,0,0,0,0,0
6998,221876803,0,0,0,1,0,0,0,0,0,0,0,0,0
7000,71757261,0,0,1,1,0,0,0,0,0,0,0,0,0
7001,216517193,0,0,0,1,0,0,0,0,0,0,0,0,0
7007,11280978,0,0,0,0,0,1,1,0,0,0,0,0,0
7010,14625774,1,0,0,1,0,0,0,0,0,0,0,0,0
7011,166568777,0,0,0,1,0,0,0,0,0,0,0,0,0
7015,217695685,0,0,1,1,0,0,0,0,0,0,0,0,0
7016,56994777,0,0,0,1,0,0,0,0,0,0,0,0,0
7021,155260117,0,0,0,0,0,0,1,0,0,0,0,0,0
7023,220382597,0,0,0,0,0,0,0,0,1,0,0,0,0
7024,49739268,1,0,0,0,0,0,0,0,0,0,0,0,0
7025,202389621,1,0,0,0,0,0,0,0,0,0,0,0,0
7029,12259959,0,0,0,1,0,0,0,1,0,0,0,0,0
7030,176080209,0,0,0,0,0,0,0,0,0,0,1,0,0
7033,12201042,0,0,0,1,0,0,0,0,0,0,0,0,0
7037,63339595,0,0,0,1,0,0,0,0,0,0,0,0,0
7038,58978623,0,0,0,1,0,0,0,0,0,0,0,0,0
7040,189334007,0,0,0,1,0,0,0,0,0,0,0,0,0
7042,224451133,0,0,0,1,0,0,0,0,0,0,0,0,0
7044,228742811,0,0,1,1,0,0,0,0,0,0,0,0,0
7046,165084095,0,0,1,1,0,0,0,0,0,0,0,0,0
7048,55269086,0,0,0,0,0,0,0,0,1,0,0,0,0
7055,212310635,1,0,0,0,0,0,0,0,0,0,0,0,0
7064,217618131,0,0,0,1,0,0,0,0,0,0,0,0,0
7068,53188469,0,0,1,1,0,0,0,0,0,0,0,0,0
7070,229720367,0,0,0,1,0,0,0,0,0,0,0,0,0
